m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.53,0.53,0.42198785778083175,4.433047546610903e-10,1.0,1.0,1.0,1.0
0.54,0.54,0.41463626263861136,4.3387273860447116e-10,1.0,1.0,1.0,1.0
0.55,0.55,0.40723022102984446,4.2444072254785245e-10,1.0,1.0,1.0,1.0
0.56,0.56,0.39976892046417156,4.1500870649123337e-10,1.0,1.0,1.0,1.0
0.57,0.57,0.39225153012755787,4.0557669043461455e-10,1.0,1.0,1.0,1.0
0.58,0.58,0.3846772003271231,3.9614467437799573e-10,1.0,1.0,1.0,1.0
0.59,0.59,0.3770450619147864,3.8671265832137665e-10,1.0,1.0,1.0,1.0
0.61,0.61,0.36160378177177943,3.678486262081388e-10,1.0,1.0,1.0,1.0
0.62,0.62,0.3537927989652205,3.584166101515198e-10,1.0,1.0,1.0,1.0
0.63,0.63,0.3459203240775655,3.4898459409490085e-10,1.0,1.0,1.0,1.0
0.64,0.64,0.33798538122639504,3.395525780382819e-10,1.0,1.0,1.0,1.0
0.65,0.65,0.3299869711123983,3.3012056198166295e-10,1.0,1.0,1.0,1.0
0.66,0.66,0.3219240702641236,3.206885459250441e-10,1.0,1.0,1.0,1.0
0.67,0.67,0.3137956302520348,3.112565298684251e-10,1.0,1.0,1.0,1.0
0.68,0.68,0.30560057687036224,3.0182451381180613e-10,1.0,1.0,1.0,1.0
0.69,0.69,0.2973378092851508,2.923924977551873e-10,1.0,1.0,1.0,1.0
0.71,0.71,0.2806045896654298,2.7352846564194936e-10,1.0,1.0,1.0,1.0
0.72,0.72,0.2721317946468015,2.640964495853304e-10,1.0,1.0,1.0,1.0
0.73,0.73,0.26358659748741303,2.546644335287115e-10,1.0,1.0,1.0,1.0
0.74,0.74,0.25496775012600986,2.452324174720926e-10,1.0,1.0,1.0,1.0
0.75,0.75,0.2462739719496295,2.3580040141547356e-10,1.0,1.0,1.0,1.0
0.76,0.76,0.23750394865165658,2.263683853588546e-10,1.0,1.0,1.0,1.0
0.77,0.77,0.22865633103935767,2.1693636930223558e-10,1.0,1.0,1.0,1.0
0.78,0.78,0.21972973378819188,2.0750435324561668e-10,1.0,1.0,1.0,1.0
0.79,0.79,0.21072273414001866,1.980723371889978e-10,1.0,1.0,1.0,1.0
0.81,0.81,0.19246164122396886,1.7920830507575986e-10,1.0,1.0,1.0,1.0
0.82,0.82,0.18320450270769734,1.69776289019141e-10,1.0,1.0,1.0,1.0
0.83,0.83,0.1738608682495464,1.603442729625221e-10,1.0,1.0,1.0,1.0
0.84,0.84,0.16442910620737866,1.5091225690590314e-10,1.0,1.0,1.0,1.0
0.85,0.85,0.1549075383306466,1.4148024084928417e-10,1.0,1.0,1.0,1.0
0.86,0.86,0.14529443796813274,1.320482247926652e-10,1.0,1.0,1.0,1.0
0.87,0.87,0.1355880281887043,1.226162087360463e-10,1.0,1.0,1.0,1.0
0.88,0.88,0.12578647980996946,1.131841926794273e-10,1.0,1.0,1.0,1.0
0.89,0.89,0.11588790932935766,1.0375217662280834e-10,1.0,1.0,1.0,1.0
0.91,0.91,0.09579188330759814,8.488814450957043e-11,1.0,1.0,1.0,1.0
0.92,0.92,0.08559036905417794,7.545612845295152e-11,1.0,1.0,1.0,1.0
0.93,0.93,0.07528371035385462,6.602411239633256e-11,1.0,1.0,1.0,1.0
0.94,0.94,0.06486971722055611,5.659209633971372e-11,1.0,1.0,1.0,1.0
0.95,0.95,0.054346130526809984,4.716008028309475e-11,1.0,1.0,1.0,1.0
0.96,0.96,0.04371061906221996,3.7728064226475805e-11,1.0,1.0,1.0,1.0
0.97,0.97,0.032960776433828685,2.829604816985686e-11,1.0,1.0,1.0,1.0
0.98,0.98,0.022094117798058983,1.8864032113237902e-11,1.0,1.0,1.0,1.0
0.99,0.99,0.011108076413133038,9.432016056618951e-12,1.0,1.0,1.0,1.0
