m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.74,0.74,0.07124716311074951,2.452324174720926e-10,0.364,0.096,0.208,0.176
0.75,0.75,0.06859872438165848,2.3580040141547356e-10,0.38,0.094,0.2,0.162
0.76,0.76,0.0659432527946505,2.263683853588546e-10,0.352,0.108,0.2,0.158
0.77,0.77,0.0632807108991239,2.1693636930223558e-10,0.32,0.082,0.176,0.142
0.78,0.78,0.060611060944536714,2.0750435324561668e-10,0.344,0.094,0.186,0.172
0.79,0.79,0.057934264877194094,1.980723371889978e-10,0.298,0.078,0.166,0.14
0.81,0.81,0.05255908065413429,1.7920830507575986e-10,0.298,0.098,0.162,0.134
0.82,0.82,0.04986061484575672,1.69776289019141e-10,0.262,0.072,0.154,0.128
0.83,0.83,0.0471548476125726,1.603442729625221e-10,0.26,0.078,0.12,0.12
0.84,0.84,0.04444173933542095,1.5091225690590314e-10,0.26,0.09,0.112,0.122
0.85,0.85,0.04172125007179035,1.4148024084928417e-10,0.274,0.076,0.118,0.108
0.86,0.86,0.03899333955228991,1.320482247926652e-10,0.232,0.066,0.096,0.094
0.87,0.87,0.03625796717707224,1.226162087360463e-10,0.212,0.07,0.098,0.118
0.88,0.88,0.03351509201220893,1.131841926794273e-10,0.208,0.058,0.078,0.096
0.89,0.89,0.03076467278601463,1.0375217662280834e-10,0.174,0.052,0.092,0.068
0.91,0.91,0.025241035351696132,8.488814450957043e-11,0.154,0.056,0.096,0.084
0.92,0.92,0.022467732877621736,7.545612845295152e-11,0.142,0.054,0.076,0.044
0.93,0.93,0.019686717802602345,6.602411239633256e-11,0.122,0.048,0.062,0.058
0.94,0.94,0.016897947109231676,5.659209633971372e-11,0.104,0.044,0.058,0.074
0.95,0.95,0.014101377419198561,4.716008028309475e-11,0.084,0.038,0.062,0.044
0.96,0.96,0.011296964989239763,3.7728064226475805e-11,0.11,0.038,0.048,0.048
0.97,0.97,0.008484665707033866,2.829604816985686e-11,0.058,0.03,0.034,0.04
0.98,0.98,0.005664435087037312,1.8864032113237902e-11,0.038,0.02,0.03,0.032
0.99,0.99,0.002836228266263706,9.432016056618951e-12,0.028,0.012,0.018,0.016
